id,address,close_hour,latitude,longitude,name,open_hour,point,postal_code,reviews,url
GfSr217DQfSl4Q_azGZAEg,神奈川県川崎市中原区新丸子町739番地 Kanagawa,22:00,35.5806919,139.6612956,キッチンオリジン 新丸子 Kitchen Origin Shinmaruko,10:00,4.3,211-0005,71.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AD%E3%83%83%E3%83%81%E3%83%B3%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%B3-%E6%96%B0%E4%B8%B8%E5%AD%90-kitchen-origin-shinmaruko/GfSr217DQfSl4Q_azGZAEg/
qbeU9y2SRQK3L3WwY6kBBw,3-Chōme-22-2 Kosugimachi Nakahara-Ku,21:00,35.573302399408284,139.65717506052536,オウルティー OWL TEA,12:00,4.6,,373.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AA%E3%82%A6%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC-owl-tea/qbeU9y2SRQK3L3WwY6kBBw/
nAfdxT6ySHWlKcGwkN0mEA,川崎市中原区上小田中4-2-1 Beans1F,23:59,35.581375799999996,139.6409824,すき家 武蔵中原店 Sukiya Musashinakahara,09:00,4.6,211-0053,46.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%99%E3%81%8D%E5%AE%B6-%E6%AD%A6%E8%94%B5%E4%B8%AD%E5%8E%9F%E5%BA%97-sukiya-musashinakahara/nAfdxT6ySHWlKcGwkN0mEA/
Y1B0FEvWTEOLxAczg9YqwQ,川崎市中原区木月3-53-7,23:59,35.5625096,139.64897539999998,すき家 川崎木月店 Sukiya Kawasaki Kizuki,09:00,4.5,211-0025,191.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%99%E3%81%8D%E5%AE%B6-%E5%B7%9D%E5%B4%8E%E6%9C%A8%E6%9C%88%E5%BA%97-sukiya-kawasaki-kizuki/Y1B0FEvWTEOLxAczg9YqwQ/
j4_S_Oi7QkehwrExCdepQg,神奈川県川崎市中原区小杉町3丁目441番26,23:59,35.574114806653,139.65861862475487,吉野家 武蔵小杉南口店 Yoshinoya MUSASHIKOSUGI MINAMIGUCHI,09:00,4.5,,122.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%90%89%E9%87%8E%E5%AE%B6-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E5%8D%97%E5%8F%A3%E5%BA%97-yoshinoya-musashikosugi-minamiguchi/j4_S_Oi7QkehwrExCdepQg/
zO8a2iWETWm0FYjThkeCYA,神奈川県横浜市港北区綱島西１−８−１,21:00,35.536769799999995,139.63363769999998,ケンタッキーフライドチキン 綱島店 Kentucky Fried Chicken Tsunashima,10:30,4.5,223-0053,401.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B1%E3%83%B3%E3%82%BF%E3%83%83%E3%82%AD%E3%83%BC%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3-%E7%B6%B1%E5%B3%B6%E5%BA%97-kentucky-fried-chicken-tsunashima/zO8a2iWETWm0FYjThkeCYA/
KUtmdSTrQT2mupGRp8WmSA,神奈川県川崎市高津区明津２００,21:00,35.568739,139.636728,ケンタッキーフライドチキン 子母口店 Kentucky Fried Chicken SHIBOKUCHI,10:30,4.5,213-0024,200.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B1%E3%83%B3%E3%82%BF%E3%83%83%E3%82%AD%E3%83%BC%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3-%E5%AD%90%E6%AF%8D%E5%8F%A3%E5%BA%97-kentucky-fried-chicken-shibokuchi/KUtmdSTrQT2mupGRp8WmSA/
LtyNbd5XTGWZBFbBqTXlZw,神奈川県川崎市中原区新城５−４−３,21:00,35.586289,139.629519,ケンタッキーフライドチキン 武蔵新城店 Kentucky Fried Chicken MUSASHISHINNJOU,10:30,4.5,211-0044,200.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%B1%E3%83%B3%E3%82%BF%E3%83%83%E3%82%AD%E3%83%BC%E3%83%95%E3%83%A9%E3%82%A4%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-kentucky-fried-chicken-musashishinnjou/LtyNbd5XTGWZBFbBqTXlZw/
GMLnMm2hRyGZBXISwViN9w,横浜市港北区日吉6-1-15 Kanagawa,22:00,35.5460928,139.6520146,華屋与兵衛 港北日吉 Hanayayohei Kouhokuhiyoshi,11:00,,223-0061,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E8%8F%AF%E5%B1%8B%E4%B8%8E%E5%85%B5%E8%A1%9B-%E6%B8%AF%E5%8C%97%E6%97%A5%E5%90%89-hanayayohei-kouhokuhiyoshi/GMLnMm2hRyGZBXISwViN9w/
tDqZooqwS9SPvRxhf05FEg,神奈川県 横浜市 港北区 綱島西1-4-23 ソリスト綱島 1Ｆ Yokohama,17:00,35.5378073,139.6349679,一乃蔵 Ichinokura,12:00,4.7,223-0053,14.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E4%B8%80%E4%B9%83%E8%94%B5-ichinokura/tDqZooqwS9SPvRxhf05FEg/
